iid,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,tmp_att,tmp_sin,tmp_int,tmp_fun,tmp_amb,tmp_sha,tmp2_attr,tmp2_sinc,tmp2_intel,tmp2_fun,tmp2_amb,tmp2_shar,tmp2_like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
144,0.0,0.0,7.0,8.0,9.0,8.0,9.0,16.0,16.0,16.0,18.0,18.0,16.0,6.7272727272727275,7.636363636363637,8.181818181818182,7.090909090909091,6.181818181818182,6.181818181818182,6.363636363636363,2.0,16.0,0.30909090909090914,23.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
145,0.0,0.0,5.0,5.0,9.0,7.0,7.0,11.36,18.18,22.73,18.18,11.36,18.18,5.454545454545454,7.545454545454546,8.181818181818182,6.090909090909091,6.363636363636363,5.2727272727272725,5.7272727272727275,2.0,16.0,0.11818181818181818,24.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
146,0.0,0.09090909090909091,8.0,8.0,8.0,8.0,8.0,18.18,18.18,18.18,18.18,13.640000000000002,13.640000000000002,5.7272727272727275,7.2727272727272725,7.7272727272727275,5.2727272727272725,6.181818181818182,5.7272727272727275,5.818181818181818,2.0,16.0,0.24272727272727276,36.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
147,0.0,0.0,8.0,7.0,9.0,8.0,7.0,18.0,18.0,20.0,18.0,16.0,10.0,5.333333333333333,7.0,7.333333333333333,7.0,6.0,6.333333333333333,5.333333333333333,2.0,16.0,0.30666666666666664,26.0,26.0,14.203333333333333,17.976666666666667,18.650000000000002,17.923333333333336,14.923333333333332,16.326666666666668,8.0,7.333333333333333,7.333333333333333,8.333333333333334,6.333333333333333,7.333333333333333,15.83,17.26666666666667,17.26666666666667,17.28,18.02,14.346666666666666,7.0,8.0,8.0,8.0,8.0
148,0.0,0.0,8.0,9.0,9.0,9.0,8.0,15.089999999999998,16.98,16.98,18.87,18.87,13.21,6.333333333333333,6.666666666666667,7.333333333333333,6.0,6.666666666666667,5.666666666666667,6.333333333333333,2.0,16.0,0.38666666666666666,27.0,26.0,14.203333333333333,17.976666666666667,18.650000000000002,17.923333333333336,14.923333333333332,16.326666666666668,8.0,7.333333333333333,7.333333333333333,8.333333333333334,6.333333333333333,7.333333333333333,15.83,17.26666666666667,17.26666666666667,17.28,18.02,14.346666666666666,7.0,8.0,8.0,8.0,8.0
149,0.0,0.2727272727272727,8.0,8.0,8.0,8.0,8.0,8.51,19.15,19.15,19.15,19.15,14.890000000000002,7.636363636363637,7.090909090909091,7.636363636363637,6.545454545454546,6.909090909090909,6.636363636363637,7.363636363636363,2.0,16.0,0.2809090909090909,28.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
150,0.0,0.18181818181818182,7.0,9.0,9.0,8.0,8.0,12.0,20.0,20.0,20.0,14.0,14.0,7.636363636363637,8.090909090909092,8.545454545454545,7.2727272727272725,7.181818181818182,5.7272727272727275,7.090909090909091,2.0,16.0,0.32363636363636367,31.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
151,0.0,0.09090909090909091,9.0,10.0,10.0,10.0,8.0,14.55,16.36,18.18,18.18,16.36,16.36,8.909090909090908,8.363636363636363,7.545454545454546,7.818181818181818,6.818181818181818,5.545454545454546,7.545454545454546,2.0,16.0,0.29363636363636364,28.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
152,0.0,0.0,7.0,9.0,10.0,8.0,8.0,14.0,20.0,20.0,14.0,18.0,14.0,6.0,7.0,6.666666666666667,5.666666666666667,6.333333333333333,5.0,5.0,2.0,16.0,0.5,27.0,26.0,14.203333333333333,17.976666666666667,18.650000000000002,17.923333333333336,14.923333333333332,16.326666666666668,8.0,7.333333333333333,7.333333333333333,8.333333333333334,6.333333333333333,7.333333333333333,15.83,17.26666666666667,17.26666666666667,17.28,18.02,14.346666666666666,7.0,8.0,8.0,8.0,8.0
153,0.0,0.0,7.0,7.0,7.0,6.0,6.0,9.76,19.51,19.51,14.63,19.51,17.07,5.666666666666667,7.0,6.666666666666667,5.0,6.0,5.0,5.333333333333333,2.0,16.0,0.2866666666666667,28.0,26.0,14.203333333333333,17.976666666666667,18.650000000000002,17.923333333333336,14.923333333333332,16.326666666666668,8.0,7.333333333333333,7.333333333333333,8.333333333333334,6.333333333333333,7.333333333333333,15.83,17.26666666666667,17.26666666666667,17.28,18.02,14.346666666666666,7.0,8.0,8.0,8.0,8.0
154,0.0,0.5454545454545454,8.0,9.0,9.0,9.0,9.0,15.38,17.31,17.31,17.31,17.31,15.38,8.0,8.090909090909092,7.545454545454546,7.454545454545454,7.545454545454546,5.909090909090909,7.090909090909091,2.0,16.0,0.4436363636363636,27.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
155,0.0,0.09090909090909091,7.0,10.0,8.0,6.0,9.0,15.090000000000002,18.87,18.87,16.98,16.98,13.21,7.454545454545454,7.818181818181818,7.363636363636363,6.909090909090909,6.363636363636363,5.7272727272727275,6.909090909090909,2.0,16.0,0.28363636363636363,27.0,25.90909090909091,17.53727272727273,17.70909090909091,19.833636363636366,18.797272727272727,13.99909090909091,12.125454545454545,8.727272727272727,6.7272727272727275,6.454545454545454,7.454545454545454,5.363636363636363,6.181818181818182,15.515454545454547,17.430909090909093,18.226363636363637,18.336363636363636,15.486363636363636,15.012727272727274,7.0,8.0,8.0,8.0,8.0
156,0.0,1.0,8.0,10.0,9.0,10.0,10.0,14.0,18.0,16.0,18.0,18.0,16.0,8.0,10.0,8.0,9.0,9.0,10.0,8.0,2.0,16.0,-0.03,30.0,29.0,16.0,18.0,18.0,18.0,14.0,16.0,9.0,7.0,8.0,8.0,7.0,7.0,14.29,20.41,16.33,16.33,18.37,14.29,7.0,8.0,8.0,8.0,8.0
157,0.0,0.0,7.0,8.0,8.0,9.0,9.0,14.29,16.33,16.33,18.37,18.37,16.33,5.666666666666667,6.333333333333333,6.666666666666667,6.333333333333333,7.333333333333333,5.666666666666667,6.333333333333333,2.0,16.0,0.11666666666666665,28.0,26.0,14.203333333333333,17.976666666666667,18.650000000000002,17.923333333333336,14.923333333333332,16.326666666666668,8.0,7.333333333333333,7.333333333333333,8.333333333333334,6.333333333333333,7.333333333333333,15.83,17.26666666666667,17.26666666666667,17.28,18.02,14.346666666666666,7.0,8.0,8.0,8.0,8.0
158,1.0,0.0,7.0,9.0,9.0,7.0,6.0,19.05,19.05,19.05,19.05,9.52,14.289999999999997,4.6,6.4,7.6,4.6,7.0,5.0,4.4,2.0,16.0,0.16899999999999998,23.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
159,1.0,0.1,5.0,9.0,9.0,8.0,7.0,15.91,20.45,20.45,20.45,11.36,11.36,4.4,7.4,8.5,6.3,7.3,5.3,5.8,2.0,16.0,0.41900000000000004,28.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
160,1.0,1.0,8.0,8.0,8.0,9.0,9.0,16.0,18.0,18.0,18.0,14.0,16.0,7.0,10.0,10.0,9.0,10.0,10.0,8.0,2.0,16.0,-0.03,29.0,30.0,14.0,18.0,16.0,18.0,18.0,16.0,10.0,8.0,8.0,10.0,8.0,9.0,18.87,15.09,15.09,18.87,15.09,16.98,7.0,8.0,8.0,8.0,8.0
161,1.0,0.2,8.0,7.0,9.0,9.0,7.0,16.67,18.75,18.75,18.75,18.75,8.33,8.2,7.4,8.2,8.4,7.4,6.8,7.9,2.0,16.0,-0.008999999999999998,22.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
162,1.0,0.0,7.0,8.0,9.0,7.0,8.0,15.220000000000002,15.220000000000002,19.57,17.39,13.039999999999997,19.57,4.8,6.0,7.2,5.0,6.6,5.4,5.2,2.0,16.0,0.27,27.0,27.2,14.228,18.163999999999998,18.564,16.774,18.15,14.122,8.0,8.6,8.0,8.0,7.8,7.2,23.984,15.322,13.791999999999998,20.824,11.758,14.322,7.0,8.0,8.0,8.0,8.0
163,1.0,0.1,7.0,8.0,9.0,8.0,7.0,12.0,20.0,20.0,20.0,16.0,12.0,7.0,7.4,7.5,7.4,7.0,6.5,7.15,2.0,16.0,0.375,26.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
164,1.0,0.1,7.0,9.0,9.0,6.0,4.0,20.51,23.08,20.51,17.95,2.56,15.38,7.3,8.2,8.4,7.3,6.6,6.7,7.4,2.0,16.0,0.318,27.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
165,1.0,0.1,8.0,6.0,9.0,7.0,2.0,16.67,12.5,20.83,18.75,12.5,18.75,7.8,7.4,6.7,6.1,5.6,5.5,5.7,2.0,16.0,0.364,30.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
167,1.0,0.2,6.0,7.0,7.0,7.0,5.0,18.6,13.95,18.6,16.28,16.28,16.28,6.4,6.6,7.5,7.0,6.4,6.5,6.0,2.0,16.0,0.13999999999999999,23.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
168,1.0,0.0,5.0,5.0,5.0,5.0,5.0,11.11,17.78,17.78,17.78,17.78,17.78,3.4,7.4,7.4,5.4,5.2,4.6,4.6,2.0,16.0,0.27999999999999997,23.0,27.2,14.228,18.163999999999998,18.564,16.774,18.15,14.122,8.0,8.6,8.0,8.0,7.8,7.2,23.984,15.322,13.791999999999998,20.824,11.758,14.322,7.0,8.0,8.0,8.0,8.0
169,1.0,0.2,7.0,9.0,8.0,7.0,7.0,17.78,20.0,17.78,15.559999999999999,15.559999999999999,13.330000000000002,8.3,8.2,8.5,8.0,7.7,7.2,7.8,2.0,16.0,0.21800000000000003,28.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
170,1.0,0.0,7.0,8.0,9.0,6.0,8.0,16.28,20.93,18.6,18.6,13.95,11.63,3.8,6.4,7.4,4.6,6.8,3.6,4.4,2.0,16.0,0.40800000000000003,28.0,27.2,14.228,18.163999999999998,18.564,16.774,18.15,14.122,8.0,8.6,8.0,8.0,7.8,7.2,23.984,15.322,13.791999999999998,20.824,11.758,14.322,7.0,8.0,8.0,8.0,8.0
171,1.0,0.3,10.0,10.0,10.0,10.0,10.0,19.57,10.87,19.57,19.57,19.57,10.87,6.3,8.1,8.2,6.2,7.5,5.8,6.9,2.0,16.0,0.372,29.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
172,1.0,0.3,5.0,6.0,8.0,9.0,9.0,17.78,17.78,22.22,20.0,15.559999999999999,6.67,7.2,8.0,8.1,7.2,7.7,6.9,7.4,2.0,16.0,0.044000000000000004,27.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
173,1.0,0.4,7.0,9.0,9.0,9.0,9.0,18.37,18.37,20.41,20.41,16.33,6.12,6.4,7.4,8.4,7.9,7.6,7.2,7.2,2.0,16.0,0.081,22.0,28.1,13.369,17.916999999999998,19.268,18.199,16.252000000000002,14.993,8.1,7.0,7.4,7.9,7.4,6.9,21.565,14.049000000000001,16.469,18.609,13.73,15.584999999999999,7.0,8.0,8.0,8.0,8.0
