,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
6519,429,417.0,16,1,0,8.0,8.0,9.0,9.0,8.0,20.0,20.0,20.0,10.0,10.0,3
6521,429,419.0,16,1,0,8.0,8.0,9.0,9.0,8.0,5.0,30.0,20.0,10.0,5.0,3
6522,429,420.0,16,1,0,8.0,8.0,9.0,9.0,8.0,10.0,10.0,40.0,10.0,15.0,3
6531,430,447.0,17,0,0,5.0,8.0,5.0,8.0,8.0,15.0,30.0,25.0,20.0,0.0,3
6535,430,451.0,17,0,0,5.0,8.0,5.0,8.0,8.0,20.0,40.0,5.0,20.0,5.0,3
6536,430,452.0,17,0,0,5.0,8.0,5.0,8.0,8.0,35.0,30.0,25.0,5.0,0.0,3
6537,430,453.0,17,0,0,5.0,8.0,5.0,8.0,8.0,30.0,30.0,30.0,5.0,0.0,3
6545,431,447.0,17,0,0,7.0,10.0,9.0,7.0,10.0,15.0,30.0,25.0,20.0,0.0,3
6549,431,451.0,17,0,0,7.0,10.0,9.0,7.0,10.0,20.0,40.0,5.0,20.0,5.0,3
6550,431,452.0,17,0,0,7.0,10.0,9.0,7.0,10.0,35.0,30.0,25.0,5.0,0.0,3
6551,431,453.0,17,0,0,7.0,10.0,9.0,7.0,10.0,30.0,30.0,30.0,5.0,0.0,3
6552,432,440.0,17,0,0,7.0,8.0,8.0,8.0,8.0,35.0,5.0,30.0,20.0,5.0,3
6553,432,441.0,17,0,0,7.0,8.0,8.0,8.0,8.0,35.0,10.0,25.0,20.0,5.0,3
6554,432,442.0,17,0,1,7.0,8.0,8.0,8.0,8.0,40.0,10.0,0.0,45.0,0.0,3
6556,432,444.0,17,0,0,7.0,8.0,8.0,8.0,8.0,50.0,10.0,10.0,30.0,0.0,3
6557,432,445.0,17,0,1,7.0,8.0,8.0,8.0,8.0,40.0,12.0,18.0,12.0,6.0,3
6560,432,448.0,17,0,0,7.0,8.0,8.0,8.0,8.0,25.0,15.0,25.0,25.0,5.0,3
6562,432,450.0,17,0,1,7.0,8.0,8.0,8.0,8.0,50.0,5.0,5.0,5.0,5.0,3
6575,433,449.0,17,0,0,8.0,6.0,8.0,7.0,5.0,55.0,2.0,1.0,40.0,1.0,3
6580,434,440.0,17,0,0,7.0,7.0,6.0,8.0,4.0,35.0,5.0,30.0,20.0,5.0,3
6581,434,441.0,17,0,0,7.0,7.0,6.0,8.0,4.0,35.0,10.0,25.0,20.0,5.0,3
6582,434,442.0,17,0,0,7.0,7.0,6.0,8.0,4.0,40.0,10.0,0.0,45.0,0.0,3
6584,434,444.0,17,0,0,7.0,7.0,6.0,8.0,4.0,50.0,10.0,10.0,30.0,0.0,3
6585,434,445.0,17,0,0,7.0,7.0,6.0,8.0,4.0,40.0,12.0,18.0,12.0,6.0,3
6588,434,448.0,17,0,0,7.0,7.0,6.0,8.0,4.0,25.0,15.0,25.0,25.0,5.0,3
6590,434,450.0,17,0,0,7.0,7.0,6.0,8.0,4.0,50.0,5.0,5.0,5.0,5.0,3
6608,436,440.0,17,0,0,9.0,8.0,7.0,10.0,6.0,35.0,5.0,30.0,20.0,5.0,3
6609,436,441.0,17,0,0,9.0,8.0,7.0,10.0,6.0,35.0,10.0,25.0,20.0,5.0,3
6610,436,442.0,17,0,0,9.0,8.0,7.0,10.0,6.0,40.0,10.0,0.0,45.0,0.0,3
6612,436,444.0,17,0,0,9.0,8.0,7.0,10.0,6.0,50.0,10.0,10.0,30.0,0.0,3
6613,436,445.0,17,0,0,9.0,8.0,7.0,10.0,6.0,40.0,12.0,18.0,12.0,6.0,3
6616,436,448.0,17,0,1,9.0,8.0,7.0,10.0,6.0,25.0,15.0,25.0,25.0,5.0,3
6618,436,450.0,17,0,0,9.0,8.0,7.0,10.0,6.0,50.0,5.0,5.0,5.0,5.0,3
6622,437,440.0,17,0,0,7.0,9.0,9.0,9.0,8.0,35.0,5.0,30.0,20.0,5.0,3
6623,437,441.0,17,0,1,7.0,9.0,9.0,9.0,8.0,35.0,10.0,25.0,20.0,5.0,3
6624,437,442.0,17,0,1,7.0,9.0,9.0,9.0,8.0,40.0,10.0,0.0,45.0,0.0,3
6626,437,444.0,17,0,0,7.0,9.0,9.0,9.0,8.0,50.0,10.0,10.0,30.0,0.0,3
6627,437,445.0,17,0,0,7.0,9.0,9.0,9.0,8.0,40.0,12.0,18.0,12.0,6.0,3
6630,437,448.0,17,0,1,7.0,9.0,9.0,9.0,8.0,25.0,15.0,25.0,25.0,5.0,3
6632,437,450.0,17,0,0,7.0,9.0,9.0,9.0,8.0,50.0,5.0,5.0,5.0,5.0,3
6636,438,440.0,17,0,0,7.0,8.0,7.0,7.0,7.0,35.0,5.0,30.0,20.0,5.0,3
6637,438,441.0,17,0,0,7.0,8.0,7.0,7.0,7.0,35.0,10.0,25.0,20.0,5.0,3
6638,438,442.0,17,0,0,7.0,8.0,7.0,7.0,7.0,40.0,10.0,0.0,45.0,0.0,3
6640,438,444.0,17,0,0,7.0,8.0,7.0,7.0,7.0,50.0,10.0,10.0,30.0,0.0,3
6641,438,445.0,17,0,0,7.0,8.0,7.0,7.0,7.0,40.0,12.0,18.0,12.0,6.0,3
6644,438,448.0,17,0,0,7.0,8.0,7.0,7.0,7.0,25.0,15.0,25.0,25.0,5.0,3
6646,438,450.0,17,0,1,7.0,8.0,7.0,7.0,7.0,50.0,5.0,5.0,5.0,5.0,3
6650,439,440.0,17,0,0,8.0,8.0,7.0,7.0,7.0,35.0,5.0,30.0,20.0,5.0,3
6651,439,441.0,17,0,0,8.0,8.0,7.0,7.0,7.0,35.0,10.0,25.0,20.0,5.0,3
6652,439,442.0,17,0,0,8.0,8.0,7.0,7.0,7.0,40.0,10.0,0.0,45.0,0.0,3
6654,439,444.0,17,0,0,8.0,8.0,7.0,7.0,7.0,50.0,10.0,10.0,30.0,0.0,3
6655,439,445.0,17,0,1,8.0,8.0,7.0,7.0,7.0,40.0,12.0,18.0,12.0,6.0,3
6658,439,448.0,17,0,1,8.0,8.0,7.0,7.0,7.0,25.0,15.0,25.0,25.0,5.0,3
6660,439,450.0,17,0,0,8.0,8.0,7.0,7.0,7.0,50.0,5.0,5.0,5.0,5.0,3
6666,440,432.0,17,1,0,8.0,8.0,9.0,9.0,9.0,15.0,30.0,30.0,10.0,10.0,3
6668,440,434.0,17,1,0,8.0,8.0,9.0,9.0,9.0,30.0,15.0,15.0,30.0,0.0,3
6670,440,436.0,17,1,0,8.0,8.0,9.0,9.0,9.0,28.0,8.0,17.0,22.0,17.0,3
6671,440,437.0,17,1,0,8.0,8.0,9.0,9.0,9.0,15.0,15.0,18.0,18.0,14.0,3
6672,440,438.0,17,1,0,8.0,8.0,9.0,9.0,9.0,14.0,15.0,16.0,17.0,18.0,3
6673,440,439.0,17,1,0,8.0,8.0,9.0,9.0,9.0,20.0,10.0,50.0,5.0,10.0,3
6676,441,432.0,17,1,0,8.0,7.0,9.0,8.0,8.0,15.0,30.0,30.0,10.0,10.0,3
6678,441,434.0,17,1,0,8.0,7.0,9.0,8.0,8.0,30.0,15.0,15.0,30.0,0.0,3
6680,441,436.0,17,1,0,8.0,7.0,9.0,8.0,8.0,28.0,8.0,17.0,22.0,17.0,3
6681,441,437.0,17,1,1,8.0,7.0,9.0,8.0,8.0,15.0,15.0,18.0,18.0,14.0,3
6682,441,438.0,17,1,0,8.0,7.0,9.0,8.0,8.0,14.0,15.0,16.0,17.0,18.0,3
6683,441,439.0,17,1,0,8.0,7.0,9.0,8.0,8.0,20.0,10.0,50.0,5.0,10.0,3
6686,442,432.0,17,1,1,7.0,9.0,8.0,8.0,9.0,15.0,30.0,30.0,10.0,10.0,3
6688,442,434.0,17,1,0,7.0,9.0,8.0,8.0,9.0,30.0,15.0,15.0,30.0,0.0,3
6690,442,436.0,17,1,0,7.0,9.0,8.0,8.0,9.0,28.0,8.0,17.0,22.0,17.0,3
6691,442,437.0,17,1,1,7.0,9.0,8.0,8.0,9.0,15.0,15.0,18.0,18.0,14.0,3
6692,442,438.0,17,1,0,7.0,9.0,8.0,8.0,9.0,14.0,15.0,16.0,17.0,18.0,3
6693,442,439.0,17,1,0,7.0,9.0,8.0,8.0,9.0,20.0,10.0,50.0,5.0,10.0,3
6706,444,432.0,17,1,0,8.0,7.0,8.0,9.0,7.0,15.0,30.0,30.0,10.0,10.0,3
6708,444,434.0,17,1,0,8.0,7.0,8.0,9.0,7.0,30.0,15.0,15.0,30.0,0.0,3
6710,444,436.0,17,1,0,8.0,7.0,8.0,9.0,7.0,28.0,8.0,17.0,22.0,17.0,3
6711,444,437.0,17,1,0,8.0,7.0,8.0,9.0,7.0,15.0,15.0,18.0,18.0,14.0,3
6712,444,438.0,17,1,0,8.0,7.0,8.0,9.0,7.0,14.0,15.0,16.0,17.0,18.0,3
6713,444,439.0,17,1,0,8.0,7.0,8.0,9.0,7.0,20.0,10.0,50.0,5.0,10.0,3
6716,445,432.0,17,1,1,9.0,8.0,10.0,7.0,7.0,15.0,30.0,30.0,10.0,10.0,3
6718,445,434.0,17,1,0,9.0,8.0,10.0,7.0,7.0,30.0,15.0,15.0,30.0,0.0,3
6720,445,436.0,17,1,0,9.0,8.0,10.0,7.0,7.0,28.0,8.0,17.0,22.0,17.0,3
6721,445,437.0,17,1,0,9.0,8.0,10.0,7.0,7.0,15.0,15.0,18.0,18.0,14.0,3
6722,445,438.0,17,1,0,9.0,8.0,10.0,7.0,7.0,14.0,15.0,16.0,17.0,18.0,3
6723,445,439.0,17,1,1,9.0,8.0,10.0,7.0,7.0,20.0,10.0,50.0,5.0,10.0,3
6734,447,430.0,17,1,0,6.0,10.0,7.0,6.0,4.0,10.0,25.0,15.0,20.0,15.0,3
6735,447,431.0,17,1,0,6.0,10.0,7.0,6.0,4.0,15.0,15.0,25.0,15.0,15.0,3
6746,448,432.0,17,1,0,8.0,9.0,9.0,8.0,10.0,15.0,30.0,30.0,10.0,10.0,3
6748,448,434.0,17,1,0,8.0,9.0,9.0,8.0,10.0,30.0,15.0,15.0,30.0,0.0,3
6750,448,436.0,17,1,1,8.0,9.0,9.0,8.0,10.0,28.0,8.0,17.0,22.0,17.0,3
6751,448,437.0,17,1,1,8.0,9.0,9.0,8.0,10.0,15.0,15.0,18.0,18.0,14.0,3
6752,448,438.0,17,1,0,8.0,9.0,9.0,8.0,10.0,14.0,15.0,16.0,17.0,18.0,3
6753,448,439.0,17,1,1,8.0,9.0,9.0,8.0,10.0,20.0,10.0,50.0,5.0,10.0,3
6757,449,433.0,17,1,0,7.0,10.0,10.0,10.0,8.0,20.0,20.0,20.0,20.0,10.0,3
6766,450,432.0,17,1,1,9.0,6.0,10.0,7.0,10.0,15.0,30.0,30.0,10.0,10.0,3
6768,450,434.0,17,1,0,9.0,6.0,10.0,7.0,10.0,30.0,15.0,15.0,30.0,0.0,3
6770,450,436.0,17,1,0,9.0,6.0,10.0,7.0,10.0,28.0,8.0,17.0,22.0,17.0,3
6771,450,437.0,17,1,0,9.0,6.0,10.0,7.0,10.0,15.0,15.0,18.0,18.0,14.0,3
6772,450,438.0,17,1,1,9.0,6.0,10.0,7.0,10.0,14.0,15.0,16.0,17.0,18.0,3
6773,450,439.0,17,1,0,9.0,6.0,10.0,7.0,10.0,20.0,10.0,50.0,5.0,10.0,3
6774,451,430.0,17,1,0,2.0,4.0,4.0,4.0,4.0,10.0,25.0,15.0,20.0,15.0,3
6775,451,431.0,17,1,0,2.0,4.0,4.0,4.0,4.0,15.0,15.0,25.0,15.0,15.0,3
6784,452,430.0,17,1,0,7.0,8.0,10.0,7.0,8.0,10.0,25.0,15.0,20.0,15.0,3
6785,452,431.0,17,1,0,7.0,8.0,10.0,7.0,8.0,15.0,15.0,25.0,15.0,15.0,3
6794,453,430.0,17,1,0,5.0,6.0,8.0,7.0,5.0,10.0,25.0,15.0,20.0,15.0,3
6795,453,431.0,17,1,0,5.0,6.0,8.0,7.0,5.0,15.0,15.0,25.0,15.0,15.0,3
6804,454,460.0,18,0,0,8.0,9.0,9.0,9.0,7.0,20.0,10.0,20.0,15.0,15.0,3
6809,454,465.0,18,0,0,8.0,9.0,9.0,9.0,7.0,20.0,20.0,20.0,20.0,20.0,3
6812,455,462.0,18,0,0,7.0,9.0,8.0,9.0,8.0,30.0,30.0,10.0,10.0,0.0,3
6813,455,463.0,18,0,0,7.0,9.0,8.0,9.0,8.0,15.0,15.0,15.0,15.0,15.0,3
6814,455,464.0,18,0,0,7.0,9.0,8.0,9.0,8.0,15.0,15.0,15.0,20.0,15.0,3
6818,456,462.0,18,0,0,8.0,8.0,7.0,6.0,7.0,30.0,30.0,10.0,10.0,0.0,3
6819,456,463.0,18,0,0,8.0,8.0,7.0,6.0,7.0,15.0,15.0,15.0,15.0,15.0,3
6820,456,464.0,18,0,0,8.0,8.0,7.0,6.0,7.0,15.0,15.0,15.0,20.0,15.0,3
6824,457,462.0,18,0,0,7.0,6.0,8.0,7.0,3.0,30.0,30.0,10.0,10.0,0.0,3
6825,457,463.0,18,0,0,7.0,6.0,8.0,7.0,3.0,15.0,15.0,15.0,15.0,15.0,3
6826,457,464.0,18,0,0,7.0,6.0,8.0,7.0,3.0,15.0,15.0,15.0,20.0,15.0,3
6830,458,462.0,18,0,1,10.0,10.0,10.0,9.0,10.0,30.0,30.0,10.0,10.0,0.0,3
6831,458,463.0,18,0,0,10.0,10.0,10.0,9.0,10.0,15.0,15.0,15.0,15.0,15.0,3
6832,458,464.0,18,0,1,10.0,10.0,10.0,9.0,10.0,15.0,15.0,15.0,20.0,15.0,3
6836,459,462.0,18,0,0,5.0,5.0,5.0,5.0,8.0,30.0,30.0,10.0,10.0,0.0,3
6837,459,463.0,18,0,0,5.0,5.0,5.0,5.0,8.0,15.0,15.0,15.0,15.0,15.0,3
6838,459,464.0,18,0,0,5.0,5.0,5.0,5.0,8.0,15.0,15.0,15.0,20.0,15.0,3
6840,460,454.0,18,1,0,8.0,8.0,9.0,7.0,7.0,10.0,20.0,20.0,20.0,10.0,3
6853,462,455.0,18,1,0,4.0,9.0,8.0,6.0,2.0,10.0,25.0,20.0,16.0,20.0,3
6854,462,456.0,18,1,0,4.0,9.0,8.0,6.0,2.0,25.0,20.0,15.0,10.0,15.0,3
6855,462,457.0,18,1,0,4.0,9.0,8.0,6.0,2.0,25.0,0.0,25.0,25.0,0.0,3
6856,462,458.0,18,1,1,4.0,9.0,8.0,6.0,2.0,50.0,5.0,25.0,20.0,0.0,3
6857,462,459.0,18,1,0,4.0,9.0,8.0,6.0,2.0,30.0,10.0,10.0,30.0,10.0,3
6859,463,455.0,18,1,0,6.0,7.0,8.0,7.0,7.0,10.0,25.0,20.0,16.0,20.0,3
6860,463,456.0,18,1,0,6.0,7.0,8.0,7.0,7.0,25.0,20.0,15.0,10.0,15.0,3
6861,463,457.0,18,1,0,6.0,7.0,8.0,7.0,7.0,25.0,0.0,25.0,25.0,0.0,3
6862,463,458.0,18,1,0,6.0,7.0,8.0,7.0,7.0,50.0,5.0,25.0,20.0,0.0,3
6863,463,459.0,18,1,0,6.0,7.0,8.0,7.0,7.0,30.0,10.0,10.0,30.0,10.0,3
6865,464,455.0,18,1,0,5.0,8.0,9.0,8.0,10.0,10.0,25.0,20.0,16.0,20.0,3
6866,464,456.0,18,1,0,5.0,8.0,9.0,8.0,10.0,25.0,20.0,15.0,10.0,15.0,3
6867,464,457.0,18,1,0,5.0,8.0,9.0,8.0,10.0,25.0,0.0,25.0,25.0,0.0,3
6868,464,458.0,18,1,1,5.0,8.0,9.0,8.0,10.0,50.0,5.0,25.0,20.0,0.0,3
6869,464,459.0,18,1,0,5.0,8.0,9.0,8.0,10.0,30.0,10.0,10.0,30.0,10.0,3
6870,465,454.0,18,1,0,7.0,10.0,7.0,8.0,5.0,10.0,20.0,20.0,20.0,10.0,3
6876,466,481.0,19,0,0,7.0,9.0,8.0,7.0,8.0,25.0,20.0,15.0,20.0,5.0,3
6877,466,482.0,19,0,0,7.0,9.0,8.0,7.0,8.0,20.0,10.0,22.0,20.0,15.0,3
6878,466,483.0,19,0,0,7.0,9.0,8.0,7.0,8.0,40.0,20.0,20.0,20.0,0.0,3
6884,466,489.0,19,0,0,7.0,9.0,8.0,7.0,8.0,20.0,10.0,20.0,20.0,20.0,3
6885,466,490.0,19,0,0,7.0,9.0,8.0,7.0,8.0,30.0,15.0,20.0,10.0,10.0,3
6889,466,494.0,19,0,0,7.0,9.0,8.0,7.0,8.0,25.0,25.0,25.0,25.0,0.0,3
6891,467,481.0,19,0,1,8.0,8.0,8.0,8.0,8.0,25.0,20.0,15.0,20.0,5.0,3
6892,467,482.0,19,0,1,8.0,8.0,8.0,8.0,8.0,20.0,10.0,22.0,20.0,15.0,3
6893,467,483.0,19,0,0,8.0,8.0,8.0,8.0,8.0,40.0,20.0,20.0,20.0,0.0,3
6899,467,489.0,19,0,1,8.0,8.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,3
6900,467,490.0,19,0,1,8.0,8.0,8.0,8.0,8.0,30.0,15.0,20.0,10.0,10.0,3
6904,467,494.0,19,0,0,8.0,8.0,8.0,8.0,8.0,25.0,25.0,25.0,25.0,0.0,3
6917,468,492.0,19,0,1,8.0,9.0,8.0,6.0,8.0,30.0,0.0,30.0,30.0,10.0,3
6920,468,495.0,19,0,0,8.0,9.0,8.0,6.0,8.0,20.0,20.0,20.0,15.0,15.0,3
6924,469,484.0,19,0,0,8.0,8.0,6.0,8.0,6.0,16.0,16.0,20.0,16.0,16.0,3
6927,469,487.0,19,0,0,8.0,8.0,6.0,8.0,6.0,25.0,26.0,15.0,10.0,9.0,3
6928,469,488.0,19,0,0,8.0,8.0,6.0,8.0,6.0,15.0,20.0,20.0,20.0,5.0,3
6933,469,493.0,19,0,1,8.0,8.0,6.0,8.0,6.0,30.0,10.0,10.0,30.0,10.0,3
6939,470,484.0,19,0,0,4.0,9.0,8.0,5.0,6.0,16.0,16.0,20.0,16.0,16.0,3
6942,470,487.0,19,0,0,4.0,9.0,8.0,5.0,6.0,25.0,26.0,15.0,10.0,9.0,3
6943,470,488.0,19,0,1,4.0,9.0,8.0,5.0,6.0,15.0,20.0,20.0,20.0,5.0,3
6948,470,493.0,19,0,0,4.0,9.0,8.0,5.0,6.0,30.0,10.0,10.0,30.0,10.0,3
6954,471,484.0,19,0,0,7.0,8.0,9.0,8.0,9.0,16.0,16.0,20.0,16.0,16.0,3
6957,471,487.0,19,0,0,7.0,8.0,9.0,8.0,9.0,25.0,26.0,15.0,10.0,9.0,3
6958,471,488.0,19,0,0,7.0,8.0,9.0,8.0,9.0,15.0,20.0,20.0,20.0,5.0,3
6963,471,493.0,19,0,0,7.0,8.0,9.0,8.0,9.0,30.0,10.0,10.0,30.0,10.0,3
6971,472,486.0,19,0,0,8.0,10.0,8.0,10.0,9.0,20.0,20.0,20.0,15.0,10.0,3
6976,472,491.0,19,0,0,8.0,10.0,8.0,10.0,9.0,30.0,10.0,25.0,20.0,8.0,3
6984,473,484.0,19,0,1,7.0,9.0,10.0,8.0,7.0,16.0,16.0,20.0,16.0,16.0,3
6987,473,487.0,19,0,0,7.0,9.0,10.0,8.0,7.0,25.0,26.0,15.0,10.0,9.0,3
6988,473,488.0,19,0,0,7.0,9.0,10.0,8.0,7.0,15.0,20.0,20.0,20.0,5.0,3
6993,473,493.0,19,0,0,7.0,9.0,10.0,8.0,7.0,30.0,10.0,10.0,30.0,10.0,3
7000,474,485.0,19,0,0,9.0,9.0,8.0,10.0,7.0,20.0,15.0,20.0,15.0,15.0,3
7016,475,486.0,19,0,0,5.0,8.0,7.0,5.0,7.0,20.0,20.0,20.0,15.0,10.0,3
7021,475,491.0,19,0,0,5.0,8.0,7.0,5.0,7.0,30.0,10.0,25.0,20.0,8.0,3
7026,476,481.0,19,0,0,7.0,9.0,7.0,5.0,6.0,25.0,20.0,15.0,20.0,5.0,3
7027,476,482.0,19,0,0,7.0,9.0,7.0,5.0,6.0,20.0,10.0,22.0,20.0,15.0,3
7028,476,483.0,19,0,0,7.0,9.0,7.0,5.0,6.0,40.0,20.0,20.0,20.0,0.0,3
7034,476,489.0,19,0,0,7.0,9.0,7.0,5.0,6.0,20.0,10.0,20.0,20.0,20.0,3
7035,476,490.0,19,0,0,7.0,9.0,7.0,5.0,6.0,30.0,15.0,20.0,10.0,10.0,3
7039,476,494.0,19,0,0,7.0,9.0,7.0,5.0,6.0,25.0,25.0,25.0,25.0,0.0,3
7046,477,486.0,19,0,0,6.0,8.0,7.0,7.0,7.0,20.0,20.0,20.0,15.0,10.0,3
7051,477,491.0,19,0,0,6.0,8.0,7.0,7.0,7.0,30.0,10.0,25.0,20.0,8.0,3
7056,478,481.0,19,0,0,7.0,8.0,8.0,9.0,7.0,25.0,20.0,15.0,20.0,5.0,3
7057,478,482.0,19,0,0,7.0,8.0,8.0,9.0,7.0,20.0,10.0,22.0,20.0,15.0,3
7058,478,483.0,19,0,0,7.0,8.0,8.0,9.0,7.0,40.0,20.0,20.0,20.0,0.0,3
7064,478,489.0,19,0,1,7.0,8.0,8.0,9.0,7.0,20.0,10.0,20.0,20.0,20.0,3
7065,478,490.0,19,0,0,7.0,8.0,8.0,9.0,7.0,30.0,15.0,20.0,10.0,10.0,3
7069,478,494.0,19,0,0,7.0,8.0,8.0,9.0,7.0,25.0,25.0,25.0,25.0,0.0,3
7071,479,481.0,19,0,0,8.0,8.0,8.0,8.0,8.0,25.0,20.0,15.0,20.0,5.0,3
7072,479,482.0,19,0,0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,22.0,20.0,15.0,3
7073,479,483.0,19,0,0,8.0,8.0,8.0,8.0,8.0,40.0,20.0,20.0,20.0,0.0,3
7079,479,489.0,19,0,0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,3
7080,479,490.0,19,0,0,8.0,8.0,8.0,8.0,8.0,30.0,15.0,20.0,10.0,10.0,3
7084,479,494.0,19,0,0,8.0,8.0,8.0,8.0,8.0,25.0,25.0,25.0,25.0,0.0,3
7086,480,481.0,19,0,0,8.0,9.0,8.0,10.0,7.0,25.0,20.0,15.0,20.0,5.0,3
7087,480,482.0,19,0,0,8.0,9.0,8.0,10.0,7.0,20.0,10.0,22.0,20.0,15.0,3
7088,480,483.0,19,0,0,8.0,9.0,8.0,10.0,7.0,40.0,20.0,20.0,20.0,0.0,3
7094,480,489.0,19,0,1,8.0,9.0,8.0,10.0,7.0,20.0,10.0,20.0,20.0,20.0,3
7095,480,490.0,19,0,0,8.0,9.0,8.0,10.0,7.0,30.0,15.0,20.0,10.0,10.0,3
7099,480,494.0,19,0,0,8.0,9.0,8.0,10.0,7.0,25.0,25.0,25.0,25.0,0.0,3
7101,481,466.0,19,1,0,8.0,7.0,9.0,8.0,5.0,10.0,20.0,20.0,15.0,20.0,3
7102,481,467.0,19,1,1,8.0,7.0,9.0,8.0,5.0,20.0,20.0,20.0,20.0,20.0,3
7111,481,476.0,19,1,0,8.0,7.0,9.0,8.0,5.0,20.0,20.0,20.0,15.0,15.0,3
7113,481,478.0,19,1,0,8.0,7.0,9.0,8.0,5.0,20.0,20.0,10.0,20.0,10.0,3
7114,481,479.0,19,1,0,8.0,7.0,9.0,8.0,5.0,15.0,15.0,20.0,20.0,15.0,3
7115,481,480.0,19,1,0,8.0,7.0,9.0,8.0,5.0,16.0,18.0,18.0,20.0,12.0,3
7116,482,466.0,19,1,0,7.0,10.0,8.0,9.0,8.0,10.0,20.0,20.0,15.0,20.0,3
7117,482,467.0,19,1,1,7.0,10.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,20.0,3
7126,482,476.0,19,1,0,7.0,10.0,8.0,9.0,8.0,20.0,20.0,20.0,15.0,15.0,3
7128,482,478.0,19,1,0,7.0,10.0,8.0,9.0,8.0,20.0,20.0,10.0,20.0,10.0,3
7129,482,479.0,19,1,0,7.0,10.0,8.0,9.0,8.0,15.0,15.0,20.0,20.0,15.0,3
7130,482,480.0,19,1,0,7.0,10.0,8.0,9.0,8.0,16.0,18.0,18.0,20.0,12.0,3
7131,483,466.0,19,1,0,8.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,15.0,20.0,3
7132,483,467.0,19,1,0,8.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,3
7141,483,476.0,19,1,0,8.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,15.0,15.0,3
7143,483,478.0,19,1,0,8.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,3
7144,483,479.0,19,1,0,8.0,10.0,10.0,10.0,10.0,15.0,15.0,20.0,20.0,15.0,3
7145,483,480.0,19,1,0,8.0,10.0,10.0,10.0,10.0,16.0,18.0,18.0,20.0,12.0,3
7149,484,469.0,19,1,0,4.0,8.0,9.0,2.0,9.0,20.0,10.0,20.0,20.0,10.0,3
7150,484,470.0,19,1,0,4.0,8.0,9.0,2.0,9.0,10.0,20.0,25.0,25.0,10.0,3
7151,484,471.0,19,1,0,4.0,8.0,9.0,2.0,9.0,15.0,15.0,25.0,10.0,15.0,3
7153,484,473.0,19,1,1,4.0,8.0,9.0,2.0,9.0,15.0,20.0,20.0,15.0,15.0,3
7169,485,474.0,19,1,0,8.0,8.0,8.0,7.0,7.0,15.0,20.0,10.0,30.0,5.0,3
7182,486,472.0,19,1,0,7.0,10.0,9.0,8.0,9.0,10.0,25.0,25.0,20.0,10.0,3
7185,486,475.0,19,1,0,7.0,10.0,9.0,8.0,9.0,10.0,15.0,30.0,10.0,15.0,3
7187,486,477.0,19,1,0,7.0,10.0,9.0,8.0,9.0,16.0,19.0,16.0,17.0,15.0,3
7194,487,469.0,19,1,0,7.0,9.0,8.0,6.0,5.0,20.0,10.0,20.0,20.0,10.0,3
7195,487,470.0,19,1,0,7.0,9.0,8.0,6.0,5.0,10.0,20.0,25.0,25.0,10.0,3
7196,487,471.0,19,1,0,7.0,9.0,8.0,6.0,5.0,15.0,15.0,25.0,10.0,15.0,3
7198,487,473.0,19,1,0,7.0,9.0,8.0,6.0,5.0,15.0,20.0,20.0,15.0,15.0,3
7209,488,469.0,19,1,0,5.0,10.0,10.0,7.0,8.0,20.0,10.0,20.0,20.0,10.0,3
7210,488,470.0,19,1,1,5.0,10.0,10.0,7.0,8.0,10.0,20.0,25.0,25.0,10.0,3
7211,488,471.0,19,1,0,5.0,10.0,10.0,7.0,8.0,15.0,15.0,25.0,10.0,15.0,3
7213,488,473.0,19,1,0,5.0,10.0,10.0,7.0,8.0,15.0,20.0,20.0,15.0,15.0,3
7221,489,466.0,19,1,0,6.0,8.0,9.0,8.0,10.0,10.0,20.0,20.0,15.0,20.0,3
7222,489,467.0,19,1,1,6.0,8.0,9.0,8.0,10.0,20.0,20.0,20.0,20.0,20.0,3
7231,489,476.0,19,1,0,6.0,8.0,9.0,8.0,10.0,20.0,20.0,20.0,15.0,15.0,3
7233,489,478.0,19,1,1,6.0,8.0,9.0,8.0,10.0,20.0,20.0,10.0,20.0,10.0,3
7234,489,479.0,19,1,0,6.0,8.0,9.0,8.0,10.0,15.0,15.0,20.0,20.0,15.0,3
7235,489,480.0,19,1,1,6.0,8.0,9.0,8.0,10.0,16.0,18.0,18.0,20.0,12.0,3
7236,490,466.0,19,1,0,3.0,7.0,8.0,6.0,6.0,10.0,20.0,20.0,15.0,20.0,3
7237,490,467.0,19,1,1,3.0,7.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,20.0,3
7246,490,476.0,19,1,0,3.0,7.0,8.0,6.0,6.0,20.0,20.0,20.0,15.0,15.0,3
7248,490,478.0,19,1,0,3.0,7.0,8.0,6.0,6.0,20.0,20.0,10.0,20.0,10.0,3
