,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
1304,92,102.0,4,0,0,9.0,10.0,9.0,9.0,9.0,30.0,10.0,30.0,20.0,10.0,1
1305,92,103.0,4,0,0,9.0,10.0,9.0,9.0,9.0,40.0,5.0,20.0,10.0,10.0,1
1306,92,104.0,4,0,0,9.0,10.0,9.0,9.0,9.0,20.0,15.0,25.0,15.0,20.0,1
1309,92,107.0,4,0,1,9.0,10.0,9.0,9.0,9.0,19.0,24.0,21.0,23.0,5.0,1
1310,92,108.0,4,0,0,9.0,10.0,9.0,9.0,9.0,10.0,20.0,35.0,20.0,0.0,1
1312,92,110.0,4,0,1,9.0,10.0,9.0,9.0,9.0,20.0,20.0,15.0,15.0,5.0,1
1315,93,95.0,4,0,1,8.0,8.0,8.0,8.0,7.0,18.0,18.0,18.0,19.0,13.0,1
1317,93,97.0,4,0,1,8.0,8.0,8.0,8.0,7.0,50.0,7.0,20.0,23.0,0.0,1
1318,93,98.0,4,0,0,8.0,8.0,8.0,8.0,7.0,40.0,20.0,15.0,20.0,0.0,1
1319,93,99.0,4,0,0,8.0,8.0,8.0,8.0,7.0,30.0,30.0,20.0,10.0,10.0,1
1322,93,102.0,4,0,0,8.0,8.0,8.0,8.0,7.0,30.0,10.0,30.0,20.0,10.0,1
1323,93,103.0,4,0,0,8.0,8.0,8.0,8.0,7.0,40.0,5.0,20.0,10.0,10.0,1
1324,93,104.0,4,0,1,8.0,8.0,8.0,8.0,7.0,20.0,15.0,25.0,15.0,20.0,1
1327,93,107.0,4,0,0,8.0,8.0,8.0,8.0,7.0,19.0,24.0,21.0,23.0,5.0,1
1328,93,108.0,4,0,0,8.0,8.0,8.0,8.0,7.0,10.0,20.0,35.0,20.0,0.0,1
1330,93,110.0,4,0,0,8.0,8.0,8.0,8.0,7.0,20.0,20.0,15.0,15.0,5.0,1
1335,94,79.0,4,1,0,6.0,9.0,9.0,9.0,7.0,10.0,20.0,15.0,20.0,20.0,1
1336,94,80.0,4,1,0,6.0,9.0,9.0,9.0,7.0,10.0,20.0,20.0,10.0,20.0,1
1346,94,90.0,4,1,0,6.0,9.0,9.0,9.0,7.0,15.0,21.0,18.0,18.0,10.0,1
1350,95,76.0,4,1,0,7.0,9.0,10.0,8.0,7.0,10.0,10.0,30.0,20.0,10.0,1
1351,95,77.0,4,1,0,7.0,9.0,10.0,8.0,7.0,15.0,20.0,20.0,20.0,15.0,1
1355,95,81.0,4,1,0,7.0,9.0,10.0,8.0,7.0,10.0,10.0,20.0,20.0,20.0,1
1359,95,85.0,4,1,0,7.0,9.0,10.0,8.0,7.0,20.0,25.0,15.0,15.0,15.0,1
1360,95,86.0,4,1,0,7.0,9.0,10.0,8.0,7.0,15.0,20.0,20.0,20.0,5.0,1
1361,95,87.0,4,1,0,7.0,9.0,10.0,8.0,7.0,15.0,15.0,20.0,15.0,15.0,1
1362,95,88.0,4,1,0,7.0,9.0,10.0,8.0,7.0,15.0,15.0,20.0,15.0,20.0,1
1363,95,89.0,4,1,0,7.0,9.0,10.0,8.0,7.0,25.0,15.0,20.0,20.0,20.0,1
1366,95,92.0,4,1,0,7.0,9.0,10.0,8.0,7.0,10.0,20.0,20.0,20.0,20.0,1
1367,95,93.0,4,1,1,7.0,9.0,10.0,8.0,7.0,14.0,20.0,18.0,24.0,18.0,1
1370,96,78.0,4,1,0,7.0,9.0,9.0,9.0,9.0,10.0,25.0,20.0,10.0,20.0,1
1375,96,83.0,4,1,0,7.0,9.0,9.0,9.0,9.0,10.0,32.0,20.0,12.0,11.0,1
1376,96,84.0,4,1,0,7.0,9.0,9.0,9.0,9.0,30.0,30.0,30.0,5.0,0.0,1
1386,97,76.0,4,1,0,7.0,5.0,6.0,7.0,6.0,10.0,10.0,30.0,20.0,10.0,1
1387,97,77.0,4,1,1,7.0,5.0,6.0,7.0,6.0,15.0,20.0,20.0,20.0,15.0,1
1391,97,81.0,4,1,0,7.0,5.0,6.0,7.0,6.0,10.0,10.0,20.0,20.0,20.0,1
1395,97,85.0,4,1,0,7.0,5.0,6.0,7.0,6.0,20.0,25.0,15.0,15.0,15.0,1
1396,97,86.0,4,1,1,7.0,5.0,6.0,7.0,6.0,15.0,20.0,20.0,20.0,5.0,1
1397,97,87.0,4,1,0,7.0,5.0,6.0,7.0,6.0,15.0,15.0,20.0,15.0,15.0,1
1398,97,88.0,4,1,0,7.0,5.0,6.0,7.0,6.0,15.0,15.0,20.0,15.0,20.0,1
1399,97,89.0,4,1,0,7.0,5.0,6.0,7.0,6.0,25.0,15.0,20.0,20.0,20.0,1
1402,97,92.0,4,1,1,7.0,5.0,6.0,7.0,6.0,10.0,20.0,20.0,20.0,20.0,1
1403,97,93.0,4,1,1,7.0,5.0,6.0,7.0,6.0,14.0,20.0,18.0,24.0,18.0,1
1404,98,76.0,4,1,0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,30.0,20.0,10.0,1
1405,98,77.0,4,1,1,8.0,8.0,8.0,8.0,8.0,15.0,20.0,20.0,20.0,15.0,1
1409,98,81.0,4,1,0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,20.0,20.0,20.0,1
1413,98,85.0,4,1,0,8.0,8.0,8.0,8.0,8.0,20.0,25.0,15.0,15.0,15.0,1
1414,98,86.0,4,1,0,8.0,8.0,8.0,8.0,8.0,15.0,20.0,20.0,20.0,5.0,1
1415,98,87.0,4,1,0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,20.0,15.0,15.0,1
1416,98,88.0,4,1,0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,20.0,15.0,20.0,1
1417,98,89.0,4,1,0,8.0,8.0,8.0,8.0,8.0,25.0,15.0,20.0,20.0,20.0,1
1420,98,92.0,4,1,1,8.0,8.0,8.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,1
1421,98,93.0,4,1,0,8.0,8.0,8.0,8.0,8.0,14.0,20.0,18.0,24.0,18.0,1
1422,99,76.0,4,1,0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,30.0,20.0,10.0,1
1423,99,77.0,4,1,1,10.0,10.0,10.0,10.0,8.0,15.0,20.0,20.0,20.0,15.0,1
1427,99,81.0,4,1,1,10.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,20.0,20.0,1
1431,99,85.0,4,1,0,10.0,10.0,10.0,10.0,8.0,20.0,25.0,15.0,15.0,15.0,1
1432,99,86.0,4,1,0,10.0,10.0,10.0,10.0,8.0,15.0,20.0,20.0,20.0,5.0,1
1433,99,87.0,4,1,1,10.0,10.0,10.0,10.0,8.0,15.0,15.0,20.0,15.0,15.0,1
1434,99,88.0,4,1,0,10.0,10.0,10.0,10.0,8.0,15.0,15.0,20.0,15.0,20.0,1
1435,99,89.0,4,1,1,10.0,10.0,10.0,10.0,8.0,25.0,15.0,20.0,20.0,20.0,1
1438,99,92.0,4,1,1,10.0,10.0,10.0,10.0,8.0,10.0,20.0,20.0,20.0,20.0,1
1439,99,93.0,4,1,0,10.0,10.0,10.0,10.0,8.0,14.0,20.0,18.0,24.0,18.0,1
1446,100,82.0,4,1,0,7.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,20.0,10.0,1
1455,100,91.0,4,1,0,7.0,8.0,9.0,8.0,6.0,15.0,3.0,50.0,20.0,2.0,1
1461,101,79.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,15.0,20.0,20.0,1
1462,101,80.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,20.0,10.0,20.0,1
1472,101,90.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,21.0,18.0,18.0,10.0,1
1476,102,76.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,10.0,30.0,20.0,10.0,1
1477,102,77.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,1
1481,102,81.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,10.0,20.0,20.0,20.0,1
1485,102,85.0,4,1,0,8.0,5.0,10.0,7.0,9.0,20.0,25.0,15.0,15.0,15.0,1
1486,102,86.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,20.0,20.0,20.0,5.0,1
1487,102,87.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,15.0,20.0,15.0,15.0,1
1488,102,88.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,15.0,20.0,15.0,20.0,1
1489,102,89.0,4,1,0,8.0,5.0,10.0,7.0,9.0,25.0,15.0,20.0,20.0,20.0,1
1492,102,92.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,20.0,20.0,20.0,20.0,1
1493,102,93.0,4,1,0,8.0,5.0,10.0,7.0,9.0,14.0,20.0,18.0,24.0,18.0,1
1494,103,76.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,30.0,20.0,10.0,1
1495,103,77.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,20.0,20.0,20.0,15.0,1
1499,103,81.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,20.0,20.0,20.0,1
1503,103,85.0,4,1,0,8.0,8.0,9.0,8.0,9.0,20.0,25.0,15.0,15.0,15.0,1
1504,103,86.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,20.0,20.0,20.0,5.0,1
1505,103,87.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,15.0,20.0,15.0,15.0,1
1506,103,88.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,15.0,20.0,15.0,20.0,1
1507,103,89.0,4,1,0,8.0,8.0,9.0,8.0,9.0,25.0,15.0,20.0,20.0,20.0,1
1510,103,92.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,20.0,20.0,20.0,1
1511,103,93.0,4,1,0,8.0,8.0,9.0,8.0,9.0,14.0,20.0,18.0,24.0,18.0,1
1512,104,76.0,4,1,0,9.0,8.0,9.0,7.0,9.0,10.0,10.0,30.0,20.0,10.0,1
1513,104,77.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,1
1517,104,81.0,4,1,1,9.0,8.0,9.0,7.0,9.0,10.0,10.0,20.0,20.0,20.0,1
1521,104,85.0,4,1,0,9.0,8.0,9.0,7.0,9.0,20.0,25.0,15.0,15.0,15.0,1
1522,104,86.0,4,1,1,9.0,8.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,5.0,1
1523,104,87.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,15.0,20.0,15.0,15.0,1
1524,104,88.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,15.0,20.0,15.0,20.0,1
1525,104,89.0,4,1,1,9.0,8.0,9.0,7.0,9.0,25.0,15.0,20.0,20.0,20.0,1
1528,104,92.0,4,1,0,9.0,8.0,9.0,7.0,9.0,10.0,20.0,20.0,20.0,20.0,1
1529,104,93.0,4,1,1,9.0,8.0,9.0,7.0,9.0,14.0,20.0,18.0,24.0,18.0,1
1550,106,78.0,4,1,1,4.0,7.0,9.0,3.0,2.0,10.0,25.0,20.0,10.0,20.0,1
1555,106,83.0,4,1,0,4.0,7.0,9.0,3.0,2.0,10.0,32.0,20.0,12.0,11.0,1
1556,106,84.0,4,1,0,4.0,7.0,9.0,3.0,2.0,30.0,30.0,30.0,5.0,0.0,1
1566,107,76.0,4,1,1,7.0,9.0,9.0,9.0,6.0,10.0,10.0,30.0,20.0,10.0,1
1567,107,77.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,20.0,20.0,20.0,15.0,1
1571,107,81.0,4,1,0,7.0,9.0,9.0,9.0,6.0,10.0,10.0,20.0,20.0,20.0,1
1575,107,85.0,4,1,1,7.0,9.0,9.0,9.0,6.0,20.0,25.0,15.0,15.0,15.0,1
1576,107,86.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,20.0,20.0,20.0,5.0,1
1577,107,87.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,15.0,20.0,15.0,15.0,1
1578,107,88.0,4,1,0,7.0,9.0,9.0,9.0,6.0,15.0,15.0,20.0,15.0,20.0,1
1579,107,89.0,4,1,0,7.0,9.0,9.0,9.0,6.0,25.0,15.0,20.0,20.0,20.0,1
1582,107,92.0,4,1,1,7.0,9.0,9.0,9.0,6.0,10.0,20.0,20.0,20.0,20.0,1
1583,107,93.0,4,1,0,7.0,9.0,9.0,9.0,6.0,14.0,20.0,18.0,24.0,18.0,1
1584,108,76.0,4,1,0,4.0,8.0,7.0,3.0,2.0,10.0,10.0,30.0,20.0,10.0,1
1585,108,77.0,4,1,0,4.0,8.0,7.0,3.0,2.0,15.0,20.0,20.0,20.0,15.0,1
1589,108,81.0,4,1,1,4.0,8.0,7.0,3.0,2.0,10.0,10.0,20.0,20.0,20.0,1
1593,108,85.0,4,1,0,4.0,8.0,7.0,3.0,2.0,20.0,25.0,15.0,15.0,15.0,1
1594,108,86.0,4,1,1,4.0,8.0,7.0,3.0,2.0,15.0,20.0,20.0,20.0,5.0,1
1595,108,87.0,4,1,0,4.0,8.0,7.0,3.0,2.0,15.0,15.0,20.0,15.0,15.0,1
1596,108,88.0,4,1,0,4.0,8.0,7.0,3.0,2.0,15.0,15.0,20.0,15.0,20.0,1
1597,108,89.0,4,1,0,4.0,8.0,7.0,3.0,2.0,25.0,15.0,20.0,20.0,20.0,1
1600,108,92.0,4,1,0,4.0,8.0,7.0,3.0,2.0,10.0,20.0,20.0,20.0,20.0,1
1601,108,93.0,4,1,0,4.0,8.0,7.0,3.0,2.0,14.0,20.0,18.0,24.0,18.0,1
1605,109,79.0,4,1,0,6.0,9.0,9.0,8.0,8.0,10.0,20.0,15.0,20.0,20.0,1
1606,109,80.0,4,1,1,6.0,9.0,9.0,8.0,8.0,10.0,20.0,20.0,10.0,20.0,1
1616,109,90.0,4,1,1,6.0,9.0,9.0,8.0,8.0,15.0,21.0,18.0,18.0,10.0,1
1620,110,76.0,4,1,1,7.0,9.0,8.0,8.0,7.0,10.0,10.0,30.0,20.0,10.0,1
1621,110,77.0,4,1,0,7.0,9.0,8.0,8.0,7.0,15.0,20.0,20.0,20.0,15.0,1
1625,110,81.0,4,1,0,7.0,9.0,8.0,8.0,7.0,10.0,10.0,20.0,20.0,20.0,1
1629,110,85.0,4,1,0,7.0,9.0,8.0,8.0,7.0,20.0,25.0,15.0,15.0,15.0,1
1630,110,86.0,4,1,1,7.0,9.0,8.0,8.0,7.0,15.0,20.0,20.0,20.0,5.0,1
1631,110,87.0,4,1,0,7.0,9.0,8.0,8.0,7.0,15.0,15.0,20.0,15.0,15.0,1
1632,110,88.0,4,1,0,7.0,9.0,8.0,8.0,7.0,15.0,15.0,20.0,15.0,20.0,1
1633,110,89.0,4,1,0,7.0,9.0,8.0,8.0,7.0,25.0,15.0,20.0,20.0,20.0,1
1636,110,92.0,4,1,1,7.0,9.0,8.0,8.0,7.0,10.0,20.0,20.0,20.0,20.0,1
1637,110,93.0,4,1,0,7.0,9.0,8.0,8.0,7.0,14.0,20.0,18.0,24.0,18.0,1
1641,111,79.0,4,1,0,5.0,8.0,8.0,5.0,5.0,10.0,20.0,15.0,20.0,20.0,1
1642,111,80.0,4,1,0,5.0,8.0,8.0,5.0,5.0,10.0,20.0,20.0,10.0,20.0,1
1652,111,90.0,4,1,0,5.0,8.0,8.0,5.0,5.0,15.0,21.0,18.0,18.0,10.0,1
1656,112,122.0,5,0,1,9.0,10.0,9.0,9.0,9.0,40.0,15.0,10.0,20.0,5.0,1
1669,113,125.0,5,0,1,8.0,10.0,8.0,10.0,9.0,20.0,15.0,20.0,15.0,12.0,1
1670,113,126.0,5,0,1,8.0,10.0,8.0,10.0,9.0,25.0,40.0,15.0,10.0,5.0,1
1671,113,127.0,5,0,0,8.0,10.0,8.0,10.0,9.0,25.0,25.0,25.0,15.0,5.0,1
1672,113,128.0,5,0,1,8.0,10.0,8.0,10.0,9.0,40.0,15.0,10.0,20.0,10.0,1
1689,115,125.0,5,0,1,8.0,7.0,9.0,8.0,8.0,20.0,15.0,20.0,15.0,12.0,1
1690,115,126.0,5,0,0,8.0,7.0,9.0,8.0,8.0,25.0,40.0,15.0,10.0,5.0,1
1691,115,127.0,5,0,1,8.0,7.0,9.0,8.0,8.0,25.0,25.0,25.0,15.0,5.0,1
1692,115,128.0,5,0,1,8.0,7.0,9.0,8.0,8.0,40.0,15.0,10.0,20.0,10.0,1
1699,116,125.0,5,0,1,8.0,9.0,9.0,8.0,9.0,20.0,15.0,20.0,15.0,12.0,1
1700,116,126.0,5,0,0,8.0,9.0,9.0,8.0,9.0,25.0,40.0,15.0,10.0,5.0,1
1701,116,127.0,5,0,1,8.0,9.0,9.0,8.0,9.0,25.0,25.0,25.0,15.0,5.0,1
1702,116,128.0,5,0,0,8.0,9.0,9.0,8.0,9.0,40.0,15.0,10.0,20.0,10.0,1
1709,117,125.0,5,0,1,8.0,7.0,8.0,8.0,8.0,20.0,15.0,20.0,15.0,12.0,1
1710,117,126.0,5,0,0,8.0,7.0,8.0,8.0,8.0,25.0,40.0,15.0,10.0,5.0,1
1711,117,127.0,5,0,0,8.0,7.0,8.0,8.0,8.0,25.0,25.0,25.0,15.0,5.0,1
1712,117,128.0,5,0,0,8.0,7.0,8.0,8.0,8.0,40.0,15.0,10.0,20.0,10.0,1
1739,121,125.0,5,0,0,2.0,9.0,7.0,9.0,9.0,20.0,15.0,20.0,15.0,12.0,1
1740,121,126.0,5,0,0,2.0,9.0,7.0,9.0,9.0,25.0,40.0,15.0,10.0,5.0,1
1741,121,127.0,5,0,0,2.0,9.0,7.0,9.0,9.0,25.0,25.0,25.0,15.0,5.0,1
1742,121,128.0,5,0,0,2.0,9.0,7.0,9.0,9.0,40.0,15.0,10.0,20.0,10.0,1
1746,122,112.0,5,1,1,7.0,10.0,8.0,8.0,8.0,15.0,15.0,20.0,25.0,10.0,1
1777,125,113.0,5,1,1,9.0,6.0,9.0,10.0,10.0,15.0,15.0,25.0,25.0,15.0,1
1779,125,115.0,5,1,1,9.0,6.0,9.0,10.0,10.0,20.0,10.0,30.0,20.0,15.0,1
1780,125,116.0,5,1,1,9.0,6.0,9.0,10.0,10.0,15.0,15.0,25.0,25.0,20.0,1
1781,125,117.0,5,1,1,9.0,6.0,9.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,1
1784,125,121.0,5,1,0,9.0,6.0,9.0,10.0,10.0,35.0,15.0,5.0,30.0,15.0,1
1787,126,113.0,5,1,1,9.0,10.0,9.0,9.0,9.0,15.0,15.0,25.0,25.0,15.0,1
1789,126,115.0,5,1,0,9.0,10.0,9.0,9.0,9.0,20.0,10.0,30.0,20.0,15.0,1
1790,126,116.0,5,1,0,9.0,10.0,9.0,9.0,9.0,15.0,15.0,25.0,25.0,20.0,1
1791,126,117.0,5,1,0,9.0,10.0,9.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,1
1794,126,121.0,5,1,0,9.0,10.0,9.0,9.0,9.0,35.0,15.0,5.0,30.0,15.0,1
1797,127,113.0,5,1,0,8.0,8.0,9.0,9.0,8.0,15.0,15.0,25.0,25.0,15.0,1
1799,127,115.0,5,1,1,8.0,8.0,9.0,9.0,8.0,20.0,10.0,30.0,20.0,15.0,1
1800,127,116.0,5,1,1,8.0,8.0,9.0,9.0,8.0,15.0,15.0,25.0,25.0,20.0,1
1801,127,117.0,5,1,0,8.0,8.0,9.0,9.0,8.0,20.0,10.0,20.0,20.0,20.0,1
1804,127,121.0,5,1,0,8.0,8.0,9.0,9.0,8.0,35.0,15.0,5.0,30.0,15.0,1
1807,128,113.0,5,1,1,8.0,7.0,8.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,1
1809,128,115.0,5,1,1,8.0,7.0,8.0,7.0,7.0,20.0,10.0,30.0,20.0,15.0,1
1810,128,116.0,5,1,0,8.0,7.0,8.0,7.0,7.0,15.0,15.0,25.0,25.0,20.0,1
1811,128,117.0,5,1,0,8.0,7.0,8.0,7.0,7.0,20.0,10.0,20.0,20.0,20.0,1
1814,128,121.0,5,1,0,8.0,7.0,8.0,7.0,7.0,35.0,15.0,5.0,30.0,15.0,1
1817,129,113.0,5,1,0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,25.0,25.0,15.0,1
1819,129,115.0,5,1,0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,30.0,20.0,15.0,1
1820,129,116.0,5,1,1,8.0,8.0,8.0,8.0,8.0,15.0,15.0,25.0,25.0,20.0,1
1821,129,117.0,5,1,0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,1
1824,129,121.0,5,1,0,8.0,8.0,8.0,8.0,8.0,35.0,15.0,5.0,30.0,15.0,1
1847,132,138.0,6,0,0,8.0,10.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,6.67,1
1849,132,140.0,6,0,1,8.0,10.0,9.0,10.0,10.0,18.6,16.28,18.6,18.6,11.63,1
1851,133,137.0,6,0,0,6.0,8.0,8.0,7.0,7.0,17.39,17.39,15.22,17.39,13.04,1
1853,133,139.0,6,0,0,6.0,8.0,8.0,7.0,7.0,18.75,16.67,18.75,20.83,12.5,1
1857,134,138.0,6,0,0,7.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,6.67,1
1859,134,140.0,6,0,0,7.0,8.0,8.0,8.0,8.0,18.6,16.28,18.6,18.6,11.63,1
1862,135,138.0,6,0,0,9.0,10.0,9.0,7.0,6.0,20.0,20.0,20.0,20.0,6.67,1
1864,135,140.0,6,0,1,9.0,10.0,9.0,7.0,6.0,18.6,16.28,18.6,18.6,11.63,1
1872,137,133.0,6,1,0,7.0,9.0,9.0,8.0,8.0,12.77,19.15,17.02,17.02,14.89,1
1876,138,132.0,6,1,0,8.0,8.0,8.0,8.0,8.0,16.67,16.67,16.67,16.67,16.67,1
1878,138,134.0,6,1,0,8.0,8.0,8.0,8.0,8.0,6.67,20.0,20.0,17.78,20.0,1
1879,138,135.0,6,1,0,8.0,8.0,8.0,8.0,8.0,18.18,22.73,18.18,13.64,13.64,1
1882,139,133.0,6,1,0,8.0,8.0,9.0,9.0,6.0,12.77,19.15,17.02,17.02,14.89,1
1886,140,132.0,6,1,1,7.0,7.0,8.0,9.0,8.0,16.67,16.67,16.67,16.67,16.67,1
1888,140,134.0,6,1,0,7.0,7.0,8.0,9.0,8.0,6.67,20.0,20.0,17.78,20.0,1
1889,140,135.0,6,1,1,7.0,7.0,8.0,9.0,8.0,18.18,22.73,18.18,13.64,13.64,1
1896,142,158.0,7,0,0,9.0,9.0,10.0,9.0,7.0,19.05,19.05,19.05,19.05,9.52,1
1897,142,159.0,7,0,1,9.0,9.0,10.0,9.0,7.0,15.91,20.45,20.45,20.45,11.36,1
1899,142,161.0,7,0,0,9.0,9.0,10.0,9.0,7.0,16.67,18.75,18.75,18.75,18.75,1
1901,142,163.0,7,0,0,9.0,9.0,10.0,9.0,7.0,12.0,20.0,20.0,20.0,16.0,1
1902,142,164.0,7,0,0,9.0,9.0,10.0,9.0,7.0,20.51,23.08,20.51,17.95,2.56,1
1903,142,165.0,7,0,0,9.0,9.0,10.0,9.0,7.0,16.67,12.5,20.83,18.75,12.5,1
1905,142,167.0,7,0,1,9.0,9.0,10.0,9.0,7.0,18.6,13.95,18.6,16.28,16.28,1
1907,142,169.0,7,0,1,9.0,9.0,10.0,9.0,7.0,17.78,20.0,17.78,15.56,15.56,1
1909,142,171.0,7,0,1,9.0,9.0,10.0,9.0,7.0,19.57,10.87,19.57,19.57,19.57,1
1910,142,172.0,7,0,1,9.0,9.0,10.0,9.0,7.0,17.78,17.78,22.22,20.0,15.56,1
1911,142,173.0,7,0,1,9.0,9.0,10.0,9.0,7.0,18.37,18.37,20.41,20.41,16.33,1
1912,143,158.0,7,0,0,7.0,10.0,8.0,7.0,7.0,19.05,19.05,19.05,19.05,9.52,1
1913,143,159.0,7,0,0,7.0,10.0,8.0,7.0,7.0,15.91,20.45,20.45,20.45,11.36,1
1915,143,161.0,7,0,0,7.0,10.0,8.0,7.0,7.0,16.67,18.75,18.75,18.75,18.75,1
1917,143,163.0,7,0,0,7.0,10.0,8.0,7.0,7.0,12.0,20.0,20.0,20.0,16.0,1
1918,143,164.0,7,0,0,7.0,10.0,8.0,7.0,7.0,20.51,23.08,20.51,17.95,2.56,1
1919,143,165.0,7,0,0,7.0,10.0,8.0,7.0,7.0,16.67,12.5,20.83,18.75,12.5,1
1921,143,167.0,7,0,0,7.0,10.0,8.0,7.0,7.0,18.6,13.95,18.6,16.28,16.28,1
1923,143,169.0,7,0,0,7.0,10.0,8.0,7.0,7.0,17.78,20.0,17.78,15.56,15.56,1
1925,143,171.0,7,0,0,7.0,10.0,8.0,7.0,7.0,19.57,10.87,19.57,19.57,19.57,1
1926,143,172.0,7,0,0,7.0,10.0,8.0,7.0,7.0,17.78,17.78,22.22,20.0,15.56,1
1927,143,173.0,7,0,0,7.0,10.0,8.0,7.0,7.0,18.37,18.37,20.41,20.41,16.33,1
1928,144,158.0,7,0,0,7.0,8.0,9.0,8.0,9.0,19.05,19.05,19.05,19.05,9.52,1
1929,144,159.0,7,0,0,7.0,8.0,9.0,8.0,9.0,15.91,20.45,20.45,20.45,11.36,1
1931,144,161.0,7,0,0,7.0,8.0,9.0,8.0,9.0,16.67,18.75,18.75,18.75,18.75,1
1933,144,163.0,7,0,0,7.0,8.0,9.0,8.0,9.0,12.0,20.0,20.0,20.0,16.0,1
1934,144,164.0,7,0,0,7.0,8.0,9.0,8.0,9.0,20.51,23.08,20.51,17.95,2.56,1
1935,144,165.0,7,0,0,7.0,8.0,9.0,8.0,9.0,16.67,12.5,20.83,18.75,12.5,1
1937,144,167.0,7,0,0,7.0,8.0,9.0,8.0,9.0,18.6,13.95,18.6,16.28,16.28,1
1939,144,169.0,7,0,0,7.0,8.0,9.0,8.0,9.0,17.78,20.0,17.78,15.56,15.56,1
1941,144,171.0,7,0,0,7.0,8.0,9.0,8.0,9.0,19.57,10.87,19.57,19.57,19.57,1
1942,144,172.0,7,0,0,7.0,8.0,9.0,8.0,9.0,17.78,17.78,22.22,20.0,15.56,1
1943,144,173.0,7,0,0,7.0,8.0,9.0,8.0,9.0,18.37,18.37,20.41,20.41,16.33,1
1944,145,158.0,7,0,0,5.0,5.0,9.0,7.0,7.0,19.05,19.05,19.05,19.05,9.52,1
1945,145,159.0,7,0,0,5.0,5.0,9.0,7.0,7.0,15.91,20.45,20.45,20.45,11.36,1
1947,145,161.0,7,0,0,5.0,5.0,9.0,7.0,7.0,16.67,18.75,18.75,18.75,18.75,1
1949,145,163.0,7,0,0,5.0,5.0,9.0,7.0,7.0,12.0,20.0,20.0,20.0,16.0,1
1950,145,164.0,7,0,0,5.0,5.0,9.0,7.0,7.0,20.51,23.08,20.51,17.95,2.56,1
1951,145,165.0,7,0,0,5.0,5.0,9.0,7.0,7.0,16.67,12.5,20.83,18.75,12.5,1
1953,145,167.0,7,0,0,5.0,5.0,9.0,7.0,7.0,18.6,13.95,18.6,16.28,16.28,1
1955,145,169.0,7,0,0,5.0,5.0,9.0,7.0,7.0,17.78,20.0,17.78,15.56,15.56,1
1957,145,171.0,7,0,0,5.0,5.0,9.0,7.0,7.0,19.57,10.87,19.57,19.57,19.57,1
1958,145,172.0,7,0,0,5.0,5.0,9.0,7.0,7.0,17.78,17.78,22.22,20.0,15.56,1
1959,145,173.0,7,0,0,5.0,5.0,9.0,7.0,7.0,18.37,18.37,20.41,20.41,16.33,1
1960,146,158.0,7,0,0,8.0,8.0,8.0,8.0,8.0,19.05,19.05,19.05,19.05,9.52,1
