,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
4150,7.0,279,265.0,11,1,0,8.0,9.0,10.0,6.0,7.0,15.0,5.0,45.0,10.0,15.0,10.0,6.0,7.0,9.0,3.0,4.0,3.0,6.0,2,21,0.13,32.0,25.0,27.0,15.0,28.0,10.0,10.0,10.0,40.0,3.0,25.0,8.0,13.0,11.0,40.0,3.0,25.0,8.0,13.0,11.0,7.0,6.0,8.0,7.0,8.0,2
4151,7.0,279,266.0,11,1,0,8.0,9.0,10.0,6.0,7.0,25.0,20.0,20.0,25.0,0.0,10.0,8.0,7.0,8.0,7.0,7.0,4.0,6.5,2,21,0.17,28.0,25.0,27.0,15.0,28.0,10.0,10.0,10.0,40.0,3.0,25.0,8.0,13.0,11.0,40.0,3.0,25.0,8.0,13.0,11.0,7.0,6.0,8.0,7.0,8.0,2
4154,7.0,279,269.0,11,1,1,8.0,9.0,10.0,6.0,7.0,20.0,10.0,30.0,15.0,15.0,10.0,8.0,7.0,9.0,8.0,9.0,4.0,6.0,2,21,0.22,24.0,25.0,27.0,15.0,28.0,10.0,10.0,10.0,40.0,3.0,25.0,8.0,13.0,11.0,40.0,3.0,25.0,8.0,13.0,11.0,7.0,6.0,8.0,7.0,8.0,2
4156,7.0,279,271.0,11,1,0,8.0,9.0,10.0,6.0,7.0,10.0,15.0,40.0,15.0,10.0,10.0,9.0,7.0,6.0,4.0,6.0,3.0,4.0,2,21,-0.12,23.0,25.0,27.0,15.0,28.0,10.0,10.0,10.0,40.0,3.0,25.0,8.0,13.0,11.0,40.0,3.0,25.0,8.0,13.0,11.0,7.0,6.0,8.0,7.0,8.0,2
4157,7.0,279,272.0,11,1,0,8.0,9.0,10.0,6.0,7.0,25.0,20.0,25.0,25.0,5.0,0.0,7.0,9.0,5.0,7.0,6.0,5.0,7.0,2,21,0.02,25.0,25.0,27.0,15.0,28.0,10.0,10.0,10.0,40.0,3.0,25.0,8.0,13.0,11.0,40.0,3.0,25.0,8.0,13.0,11.0,7.0,6.0,8.0,7.0,8.0,2
4160,8.0,280,254.0,11,1,0,5.0,9.0,8.0,5.0,6.0,25.0,7.0,25.0,25.0,8.0,10.0,3.0,7.0,8.0,6.0,6.0,6.0,3.0,2,21,0.48,22.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4163,8.0,280,257.0,11,1,0,5.0,9.0,8.0,5.0,6.0,22.0,14.0,30.0,10.0,14.0,10.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,2,21,0.75,24.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4165,8.0,280,259.0,11,1,0,5.0,9.0,8.0,5.0,6.0,15.0,18.0,19.0,19.0,17.0,12.0,7.0,7.0,9.0,7.0,8.0,6.0,6.0,2,21,0.52,25.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4168,8.0,280,262.0,11,1,0,5.0,9.0,8.0,5.0,6.0,10.0,40.0,20.0,20.0,0.0,10.0,3.0,7.0,7.0,5.0,7.0,4.0,4.0,2,21,0.42,29.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4170,8.0,280,264.0,11,1,1,5.0,9.0,8.0,5.0,6.0,15.0,15.0,25.0,20.0,5.0,20.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,2,21,0.54,26.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4171,8.0,280,265.0,11,1,0,5.0,9.0,8.0,5.0,6.0,15.0,5.0,45.0,10.0,15.0,10.0,3.0,7.0,8.0,3.0,8.0,3.0,4.0,2,21,0.44,32.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4172,8.0,280,266.0,11,1,0,5.0,9.0,8.0,5.0,6.0,25.0,20.0,20.0,25.0,0.0,10.0,8.0,7.0,7.0,8.0,5.0,5.0,7.0,2,21,0.54,28.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4175,8.0,280,269.0,11,1,0,5.0,9.0,8.0,5.0,6.0,20.0,10.0,30.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,2,21,0.64,24.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4177,8.0,280,271.0,11,1,0,5.0,9.0,8.0,5.0,6.0,10.0,15.0,40.0,15.0,10.0,10.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,2,21,0.27,23.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4178,8.0,280,272.0,11,1,0,5.0,9.0,8.0,5.0,6.0,25.0,20.0,25.0,25.0,5.0,0.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,2,21,0.22,25.0,25.0,25.0,20.0,30.0,15.0,5.0,5.0,35.0,20.0,15.0,10.0,10.0,10.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,5.0,7.0,2
4181,9.0,281,254.0,11,1,0,7.0,8.0,8.0,6.0,5.0,25.0,7.0,25.0,25.0,8.0,10.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,2,21,0.52,22.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4184,9.0,281,257.0,11,1,0,7.0,8.0,8.0,6.0,5.0,22.0,14.0,30.0,10.0,14.0,10.0,6.0,7.0,5.0,5.0,6.0,7.0,8.0,2,21,0.74,24.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4186,9.0,281,259.0,11,1,0,7.0,8.0,8.0,6.0,5.0,15.0,18.0,19.0,19.0,17.0,12.0,5.0,5.0,7.0,4.0,9.0,8.0,6.0,2,21,0.19,25.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4189,9.0,281,262.0,11,1,0,7.0,8.0,8.0,6.0,5.0,10.0,40.0,20.0,20.0,0.0,10.0,6.0,7.0,7.0,5.0,3.0,4.0,8.0,2,21,0.34,29.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4191,9.0,281,264.0,11,1,0,7.0,8.0,8.0,6.0,5.0,15.0,15.0,25.0,20.0,5.0,20.0,5.0,4.0,6.0,3.0,3.0,2.0,4.0,2,21,0.31,26.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4192,9.0,281,265.0,11,1,1,7.0,8.0,8.0,6.0,5.0,15.0,5.0,45.0,10.0,15.0,10.0,6.0,8.0,8.0,5.0,3.0,3.0,5.0,2,21,0.41,32.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4193,9.0,281,266.0,11,1,0,7.0,8.0,8.0,6.0,5.0,25.0,20.0,20.0,25.0,0.0,10.0,9.0,10.0,10.0,8.0,7.0,8.0,9.0,2,21,0.74,28.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4196,9.0,281,269.0,11,1,0,7.0,8.0,8.0,6.0,5.0,20.0,10.0,30.0,15.0,15.0,10.0,8.0,10.0,10.0,7.0,7.0,8.0,9.0,2,21,0.5,24.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4198,9.0,281,271.0,11,1,0,7.0,8.0,8.0,6.0,5.0,10.0,15.0,40.0,15.0,10.0,10.0,5.0,6.0,7.0,4.0,6.0,2.0,4.0,2,21,0.23,23.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4199,9.0,281,272.0,11,1,0,7.0,8.0,8.0,6.0,5.0,25.0,20.0,25.0,25.0,5.0,0.0,9.0,6.0,3.0,6.0,5.0,4.0,6.0,2,21,0.15,25.0,27.0,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,7.0,9.0,4.0,7.0,2
4211,10.0,282,263.0,11,1,1,7.0,9.0,7.0,9.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,21,-0.44,26.0,23.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,25.0,15.0,20.0,10.0,20.0,10.0,7.0,10.0,9.0,9.0,10.0,2
4222,11.0,283,253.0,11,1,0,9.0,9.0,9.0,9.0,9.0,25.0,30.0,10.0,10.0,5.0,20.0,3.0,3.0,3.0,6.0,6.0,1.0,1.0,2,21,-0.29,33.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4224,11.0,283,255.0,11,1,0,9.0,9.0,9.0,9.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,21,-0.16,26.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4225,11.0,283,256.0,11,1,0,9.0,9.0,9.0,9.0,9.0,15.0,25.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,2,21,-0.58,24.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4229,11.0,283,260.0,11,1,0,9.0,9.0,9.0,9.0,9.0,19.0,20.0,19.0,14.0,13.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2,21,0.26,27.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4230,11.0,283,261.0,11,1,0,9.0,9.0,9.0,9.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,2,21,0.08,26.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4236,11.0,283,267.0,11,1,0,9.0,9.0,9.0,9.0,9.0,20.0,30.0,10.0,15.0,10.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2,21,-0.51,26.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4239,11.0,283,270.0,11,1,0,9.0,9.0,9.0,9.0,9.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,5.0,9.0,5.0,9.0,9.0,6.0,2,21,0.57,23.0,27.0,50.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,30.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,9.0,2
4244,12.0,284,254.0,11,1,0,7.0,6.0,8.0,7.0,7.0,25.0,7.0,25.0,25.0,8.0,10.0,3.0,4.0,7.0,4.0,7.0,6.0,3.0,2,21,0.77,22.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4247,12.0,284,257.0,11,1,0,7.0,6.0,8.0,7.0,7.0,22.0,14.0,30.0,10.0,14.0,10.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,2,21,0.8,24.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4249,12.0,284,259.0,11,1,0,7.0,6.0,8.0,7.0,7.0,15.0,18.0,19.0,19.0,17.0,12.0,5.0,4.0,6.0,4.0,7.0,6.0,4.0,2,21,0.63,25.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4252,12.0,284,262.0,11,1,0,7.0,6.0,8.0,7.0,7.0,10.0,40.0,20.0,20.0,0.0,10.0,5.0,9.0,7.0,6.0,7.0,6.0,7.0,2,21,0.32,29.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4254,12.0,284,264.0,11,1,0,7.0,6.0,8.0,7.0,7.0,15.0,15.0,25.0,20.0,5.0,20.0,6.0,6.0,7.0,4.0,7.0,6.0,6.0,2,21,0.61,26.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4255,12.0,284,265.0,11,1,0,7.0,6.0,8.0,7.0,7.0,15.0,5.0,45.0,10.0,15.0,10.0,4.0,6.0,7.0,3.0,3.0,6.0,4.0,2,21,0.24,32.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4256,12.0,284,266.0,11,1,0,7.0,6.0,8.0,7.0,7.0,25.0,20.0,20.0,25.0,0.0,10.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,2,21,0.61,28.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4259,12.0,284,269.0,11,1,0,7.0,6.0,8.0,7.0,7.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,2,21,0.63,24.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4261,12.0,284,271.0,11,1,0,7.0,6.0,8.0,7.0,7.0,10.0,15.0,40.0,15.0,10.0,10.0,5.0,5.0,7.0,5.0,7.0,6.0,3.0,2,21,0.41,23.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4262,12.0,284,272.0,11,1,0,7.0,6.0,8.0,7.0,7.0,25.0,20.0,25.0,25.0,5.0,0.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,2,21,0.33,25.0,27.0,25.0,20.0,25.0,20.0,10.0,0.0,25.0,15.0,20.0,20.0,5.0,15.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,5.0,6.0,7.0,8.0,2
4269,13.0,285,258.0,11,1,0,8.0,10.0,10.0,10.0,8.0,7.0,35.0,20.0,20.0,5.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,2,21,-0.17,25.0,24.0,20.0,20.0,25.0,25.0,5.0,5.0,20.0,20.0,25.0,25.0,5.0,5.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,10.0,10.0,8.0,10.0,2
4286,14.0,286,254.0,11,1,0,3.0,6.0,7.0,6.0,7.0,25.0,7.0,25.0,25.0,8.0,10.0,7.0,7.0,9.0,7.0,8.0,6.0,4.0,2,21,0.11,22.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4289,14.0,286,257.0,11,1,0,3.0,6.0,7.0,6.0,7.0,22.0,14.0,30.0,10.0,14.0,10.0,7.0,7.0,8.0,7.0,7.0,6.0,5.0,2,21,0.42,24.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4291,14.0,286,259.0,11,1,0,3.0,6.0,7.0,6.0,7.0,15.0,18.0,19.0,19.0,17.0,12.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,2,21,-0.11,25.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4294,14.0,286,262.0,11,1,0,3.0,6.0,7.0,6.0,7.0,10.0,40.0,20.0,20.0,0.0,10.0,7.0,7.0,9.0,7.0,7.0,6.0,4.0,2,21,-0.06,29.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4296,14.0,286,264.0,11,1,0,3.0,6.0,7.0,6.0,7.0,15.0,15.0,25.0,20.0,5.0,20.0,8.0,7.0,8.0,7.0,7.0,6.0,5.0,2,21,0.22,26.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4297,14.0,286,265.0,11,1,0,3.0,6.0,7.0,6.0,7.0,15.0,5.0,45.0,10.0,15.0,10.0,7.0,6.0,9.0,7.0,7.0,4.0,4.0,2,21,-0.08,32.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4298,14.0,286,266.0,11,1,0,3.0,6.0,7.0,6.0,7.0,25.0,20.0,20.0,25.0,0.0,10.0,7.0,7.0,8.0,7.0,7.0,9.0,5.0,2,21,0.26,28.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4301,14.0,286,269.0,11,1,0,3.0,6.0,7.0,6.0,7.0,20.0,10.0,30.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,9.0,6.0,5.0,2,21,0.31,24.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4303,14.0,286,271.0,11,1,0,3.0,6.0,7.0,6.0,7.0,10.0,15.0,40.0,15.0,10.0,10.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,2,21,-0.22,23.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4304,14.0,286,272.0,11,1,0,3.0,6.0,7.0,6.0,7.0,25.0,20.0,25.0,25.0,5.0,0.0,9.0,8.0,9.0,8.0,9.0,6.0,7.0,2,21,-0.32,25.0,22.0,10.0,15.0,25.0,15.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,5.0,8.0,5.0,6.0,2
4306,15.0,287,253.0,11,1,0,7.0,10.0,7.0,5.0,10.0,25.0,30.0,10.0,10.0,5.0,20.0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,2,21,0.26,33.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4308,15.0,287,255.0,11,1,0,7.0,10.0,7.0,5.0,10.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,7.0,5.0,5.0,6.0,9.0,7.0,2,21,-0.02,26.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4309,15.0,287,256.0,11,1,0,7.0,10.0,7.0,5.0,10.0,15.0,25.0,20.0,20.0,10.0,10.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,2,21,0.64,24.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4313,15.0,287,260.0,11,1,0,7.0,10.0,7.0,5.0,10.0,19.0,20.0,19.0,14.0,13.0,15.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,2,21,0.31,27.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4314,15.0,287,261.0,11,1,0,7.0,10.0,7.0,5.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,5.0,4.0,5.0,7.0,4.0,2,21,0.1,26.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4320,15.0,287,267.0,11,1,0,7.0,10.0,7.0,5.0,10.0,20.0,30.0,10.0,15.0,10.0,15.0,9.0,9.0,9.0,9.0,6.0,10.0,9.0,2,21,0.01,26.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4323,15.0,287,270.0,11,1,0,7.0,10.0,7.0,5.0,10.0,16.0,16.0,19.0,17.0,14.0,18.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,2,21,0.03,23.0,22.0,35.0,40.0,5.0,5.0,7.0,8.0,25.0,25.0,5.0,25.0,5.0,15.0,18.0,20.0,10.0,25.0,7.0,20.0,7.0,8.0,7.0,4.0,10.0,2
4328,16.0,288,254.0,11,1,0,5.0,8.0,8.0,7.0,7.0,25.0,7.0,25.0,25.0,8.0,10.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,2,21,0.38,22.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4331,16.0,288,257.0,11,1,0,5.0,8.0,8.0,7.0,7.0,22.0,14.0,30.0,10.0,14.0,10.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,2,21,0.59,24.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4333,16.0,288,259.0,11,1,0,5.0,8.0,8.0,7.0,7.0,15.0,18.0,19.0,19.0,17.0,12.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,2,21,0.47,25.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4336,16.0,288,262.0,11,1,0,5.0,8.0,8.0,7.0,7.0,10.0,40.0,20.0,20.0,0.0,10.0,4.0,7.0,7.0,6.0,5.0,5.0,6.0,2,21,0.6,29.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4338,16.0,288,264.0,11,1,0,5.0,8.0,8.0,7.0,7.0,15.0,15.0,25.0,20.0,5.0,20.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,2,21,0.38,26.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4339,16.0,288,265.0,11,1,0,5.0,8.0,8.0,7.0,7.0,15.0,5.0,45.0,10.0,15.0,10.0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,2,21,0.31,32.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
4340,16.0,288,266.0,11,1,1,5.0,8.0,8.0,7.0,7.0,25.0,20.0,20.0,25.0,0.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,2,21,0.43,28.0,27.0,20.0,20.0,15.0,25.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,30.0,20.0,5.0,25.0,10.0,10.0,5.0,8.0,7.0,6.0,6.0,2
